SYMBOL	logFC	logCPM	PValue	FDR	test	gene_chr	HGNC.ID	Approved.Symbol	Approved.Name	Status	Previous.Symbols	Synonyms	Chromosome	Accession.Numbers	Entrez.Gene.ID	RefSeq.IDs	Duplicated	hgnc.chr
ACOT13	-0.317505558626662	5.9253113151181	3.93851161900504e-06	1.90692718160404e-05	-1	chr6	HGNC:20999	ACOT13	acyl-CoA thioesterase 13	Approved	THEM2	HT012	6p22.3	AF220186	55856	NM_018473	FALSE	chr6
ACOT2	0.262347458183068	5.24121989435044	0.00244956740135117	0.00707369418434545	1	chr14	HGNC:18431	ACOT2	acyl-CoA thioesterase 2	Approved		Mte1, ZAP128	14q24.3	AY005822, AK001939	10965	NM_006821	FALSE	chr14
ACOT4	-0.9021693486274	0.832653661931785	0.0397788305193139	0.0802622678737002	0	chr14	HGNC:19748	ACOT4	acyl-CoA thioesterase 4	Approved		FLJ31235, PTE-Ib, PTE2B	14q24.3	BC031799	122970	NM_152331	FALSE	chr14
ACOT7	0.460984503542001	5.22734035277676	3.18159355970761e-07	1.7968468629814e-06	1	chr1	HGNC:24157	ACOT7	acyl-CoA thioesterase 7	Approved		BACH, ACH1, ACT, CTE-II, LACH1, MGC1126, hBACH	1p36.31	AB074417	11332	NM_007274	FALSE	chr1
ACOT8	0.382567187475339	2.65898614040092	0.0629131508257467	0.118804910928786	0	chr20	HGNC:15919	ACOT8	acyl-CoA thioesterase 8	Approved	PTE1	hACTE-III, hTE, PTE-2, NAP1	20q13.12	AF014404	10005	NM_183386	FALSE	chr20
ACOT9	-0.0252406961666646	4.91637939689625	0.816049221185194	0.890375093122442	0	chrX	HGNC:17152	ACOT9	acyl-CoA thioesterase 9	Approved		CGI-16, MT-ACT48, ACATE2	Xp22.11	AF132950	23597	NM_012332	FALSE	chrX
ACOX1	-0.32778996321815	6.33040394936926	4.83617006285656e-08	3.02598615311054e-07	-1	chr17	HGNC:119	ACOX1	acyl-CoA oxidase 1	Approved		PALMCOX	17q25.1	U03254	51		FALSE	chr17
ACOX2	-0.858632386694411	2.64196583314331	1.72920338676469e-05	7.583766520572e-05	-1	chr3	HGNC:120	ACOX2	acyl-CoA oxidase 2	Approved		BRCACOX, BRCOX, THCCox	3p14.3	X95190	8309	NM_003500	FALSE	chr3
ACOX3	-0.254232591256503	3.9058614701441	0.0456053888358156	0.0902767340213088	0	chr4	HGNC:121	ACOX3	acyl-CoA oxidase 3, pristanoyl	Approved			4p16.1	Y11411	8310		FALSE	chr4
ACP1	0.01181274944468	6.53408683865437	0.81451470257081	0.889210870285319	0	chr2	HGNC:7694	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1	Approved		SDAP, FASN2A, ACP, ACP1	16p12.2	AF087660	4706	NM_005003	TRUE	chr16
ACP1	0.01181274944468	6.53408683865437	0.81451470257081	0.889210870285319	0	chr2	HGNC:122	ACP1	acid phosphatase 1	Approved		HAAP, LMW-PTP, LMWPTP	2p25.3	M87546	52	NM_004300	TRUE	chr2
ACP2	-0.577987016747497	4.77633876499649	1.30676469732175e-08	8.74695908102357e-08	-1	chr11	HGNC:123	ACP2	acid phosphatase 2, lysosomal	Approved		LAP	11p11.2	X15525	53	NM_001610	FALSE	chr11
ACP6	0.0579014559927416	2.58352778552307	0.894699252993324	0.945768012830332	0	chr1	HGNC:29609	ACP6	acid phosphatase 6, lysophosphatidic	Approved		LPAP, ACPL1	1q21.2	BC009965	51205	NM_016361	FALSE	chr1
ACRC	0.916772394575102	0.65034418435853	0.031790724207471	0.0664895179408058	0	chrX	HGNC:15805	GCNA	germ cell nuclear acidic peptidase	Approved	ACRC	NAAR1	Xq13.1	AJ311392	93953		FALSE	chrX
ACSF2	0.0527754122739603	3.84027396977724	0.746075976742604	0.837456999574874	0	chr17	HGNC:26101	ACSF2	acyl-CoA synthetase family member 2	Approved		FLJ20920, ACSMW	17q21.33	AK024573, BC012053	80221	NM_025149	FALSE	chr17
ACSF3	0.215428204076978	4.60503084377755	0.0494695174076052	0.096606781430618	0	chr16	HGNC:27288	ACSF3	acyl-CoA synthetase family member 3	Approved			16q24.3	AK075499	197322	NM_174917	FALSE	chr16
ACSL1	-0.691678328987493	5.53142792492897	7.44699085153544e-20	1.24356949324462e-18	-1	chr4	HGNC:3569	ACSL1	acyl-CoA synthetase long chain family member 1	Approved	FACL2	LACS2, LACS, ACS1, LACS1, FACL1	4q35.1	BC026290	2180	NM_001995	FALSE	chr4
ACSL3	0.13165192548134	7.93502811561551	0.00375887429629355	0.0103643220817188	1	chr2	HGNC:3570	ACSL3	acyl-CoA synthetase long chain family member 3	Approved	FACL3	ACS3, PRO2194	2q36.1	D89053	2181	NM_004457	FALSE	chr2
ACSL4	-0.248481004588921	7.90147953291599	3.86099409672993e-10	3.02571023870273e-09	-1	chrX	HGNC:3571	ACSL4	acyl-CoA synthetase long chain family member 4	Approved	FACL4, MRX63, MRX68	ACS4, LACS4	Xq23	BC034959	2182	NM_004458	FALSE	chrX
ACSM3	0.212470325286958	4.91353021796824	0.0293213771114672	0.0621192509445531	0	chr16	HGNC:10522	ACSM3	acyl-CoA synthetase medium chain family member 3	Approved	SAH	SA	16p12.3	D16350	6296	NM_005622	FALSE	chr16
ACSS1	0.00355220933052219	4.10822069233499	0.969933572715119	0.999947232364324	0	chr20	HGNC:16091	ACSS1	acyl-CoA synthetase short chain family member 1	Approved	ACAS2L	dJ568C11.3, AceCS2L, MGC33843	20p11.21		84532	NM_032501	FALSE	chr20
ACSS2	-1.54897545162115	4.67442488491634	2.57813494707632e-50	1.26507098672307e-48	-1	chr20	HGNC:15814	ACSS2	acyl-CoA synthetase short chain family member 2	Approved	ACAS2	ACS, ACSA, AceCS, dJ1161H23.1	20q11.22	AF263614	55902	NM_018677	FALSE	chr20
ACTA2	0.550078093303743	3.5982468701093	8.00126365533993e-05	0.000313225289091214	1	chr10	HGNC:130	ACTA2	actin, alpha 2, smooth muscle, aorta	Approved		ACTSA	10q23.31	X13839	59	NM_001613	FALSE	chr10
ACTB	0.209187230765096	11.6083486320901	5.96224385304039e-09	4.13628640984716e-08	1	chr7	HGNC:132	ACTB	actin beta	Approved			7p22.1	M28424	60	NM_001101	FALSE	chr7
ACTG1	-0.0659929245280019	11.9101929862363	0.0660394063949908	0.123683315735069	0	chr17	HGNC:144	ACTG1	actin gamma 1	Approved	ACTG, DFNA20, DFNA26		17q25.3		71	NM_001614	FALSE	chr17
ACTG1P20	-0.714225750073442	1.32376908294393	0.0593970607056703	0.113102641863126	0	chr1	HGNC:51500	ACTG1P20	actin gamma 1 pseudogene 20	Approved			1p36.11		644961		FALSE	chr1
ACTL6A	0.211939521642588	6.35719126013004	0.000616045684164189	0.00203825488552042	1	chr3	HGNC:24124	ACTL6A	actin like 6A	Approved		Actl6, BAF53A, Arp4, Baf53a, INO80K	3q26.33	AK098691	86	NM_004301	FALSE	chr3
ACTN1	0.123914740827857	8.76547784672785	0.00183065645118791	0.00543530719205384	1	chr14	HGNC:163	ACTN1	actinin alpha 1	Approved			14q24.1	M95178	87	NM_001102	FALSE	chr14
ACTN4	-0.0551084908715106	10.1270836847353	0.137218540035034	0.225626257735142	0	chr19	HGNC:166	ACTN4	actinin alpha 4	Approved	FSGS1		19q13.2	D89980	81		FALSE	chr19
ACTR10	-0.123972652491085	5.84758537500121	0.076534897311584	0.139727360588707	0	chr14	HGNC:17372	ACTR10	actin related protein 10 homolog	Approved		HARP11, ACTR11, Arp11, Arp10	14q23.1	AF220190	55860		FALSE	chr14
ACTR1A	0.538143320173982	7.05669927349706	8.00567550505928e-27	1.85365531930211e-25	1	chr10	HGNC:167	ACTR1A	ARP1 actin related protein 1 homolog A	Approved		ARP1, Arp1A	10q24.32	X82206	10121		FALSE	chr10
ACTR1B	0.27032737390038	4.29813575388973	0.0163877434349664	0.0376575703788368	1	chr2	HGNC:168	ACTR1B	ARP1 actin related protein 1 homolog B	Approved	CTRN2	Arp1B	2q11.2	X82207	10120	NM_005735	FALSE	chr2
ACTR2	-0.0423154613156475	9.30691394952431	0.247572235089822	0.363049031640913	0	chr2	HGNC:169	ACTR2	ARP2 actin related protein 2 homolog	Approved		ARP2	2p14	AF006082	10097	NM_001005386	FALSE	chr2
ACTR3	0.121110036452278	8.08620500374975	0.00404797759530827	0.0110705462295698	1	chr2	HGNC:170	ACTR3	ARP3 actin related protein 3 homolog	Approved		ARP3	2q14.1	AF006083	10096	NM_005721	FALSE	chr2
ACTR3B	0.336295829230416	3.93213068628017	0.0172851825267462	0.0394427398812784	1	chr7	HGNC:17256	ACTR3B	ARP3 actin related protein 3 homolog B	Approved		ARP11, ARP3beta	7q36.1-q36.2		57180	NM_020445	FALSE	chr7
ACTR5	-0.00521128435335591	4.21882036446336	0.999999999999999	1	0	chr20	HGNC:14671	ACTR5	ARP5 actin related protein 5 homolog	Approved		FLJ12785, Arp5, INO80M	20q11.23	AK022847	79913	NM_024855	FALSE	chr20
ACTR6	-0.166085609484441	5.73488739074399	0.0258465572746438	0.0558236630624522	0	chr12	HGNC:24025	ACTR6	ARP6 actin related protein 6 homolog	Approved		ARP6, FLJ13433	12q23.1	AF212251	64431	NM_022496	FALSE	chr12
ACTR8	-0.213059413026631	5.09591979111278	0.0191248619678511	0.0430098693787844	-1	chr3	HGNC:14672	ACTR8	ARP8 actin related protein 8 homolog	Approved		INO80N	3p21.1		93973	NM_022899	FALSE	chr3
ACTRT3	-0.144056183728358	1.30353057987966	0.736837567648568	0.830732916937118	0	chr3	HGNC:24022	ACTRT3	actin related protein T3	Approved		ARPM1	3q26.2	AK055346	84517	NM_032487	FALSE	chr3
ACVR1	0.242061179689865	2.99155906500843	0.192900615015397	0.297153591688775	0	chr2	HGNC:171	ACVR1	activin A receptor type 1	Approved	ACVRLK2	SKR1, ALK2, ACVR1A	2q24.1		90	NM_001105	FALSE	chr2
ACVR1B	-0.277515795236883	5.31397514446371	0.000706529874589665	0.00231007225570086	-1	chr12	HGNC:172	ACVR1B	activin A receptor type 1B	Approved	ACVRLK4	ALK4, SKR2, ActRIB	12q13.13		91	NM_020328	FALSE	chr12
ACVR2A	-0.179312617320594	3.82008853376138	0.198229853124412	0.303603417306272	0	chr2	HGNC:173	ACVR2A	activin A receptor type 2A	Approved	ACVR2	ACTRII	2q22.3-q23.1		92	NM_001616	FALSE	chr2
ACVR2B	-0.702045876501046	4.43506322201338	5.02293314514275e-10	3.90509330077582e-09	-1	chr3	HGNC:174	ACVR2B	activin A receptor type 2B	Approved		ActR-IIB	3p22.2	X77533	93	NM_001106	FALSE	chr3
ACYP1	0.18084358359419	3.76342541837757	0.216213306587383	0.325711343185952	0	chr14	HGNC:179	ACYP1	acylphosphatase 1	Approved			14q24.3	X84194	97		FALSE	chr14
ACYP2	-1.75897449147429	1.33381986592654	5.51804199755702e-06	2.61706988122054e-05	-1	chr2	HGNC:180	ACYP2	acylphosphatase 2	Approved			2p16.2	X84195	98		FALSE	chr2
ADA	0.286746082085314	4.44714805175479	0.00680444297996083	0.017580211328137	1	chr20	HGNC:186	ADA	adenosine deaminase	Approved			20q13.12	X02994	100	NM_000022	FALSE	chr20
ADAL	0.00181801426476907	3.32938093319086	1	1	0	chr15	HGNC:31853	ADAL	adenosine deaminase like	Approved			15q15.3		161823	NM_001324366	FALSE	chr15
ADAM10	-0.550146836281787	8.11823459252922	2.4490297790009e-40	9.41106081942573e-39	-1	chr15	HGNC:188	ADAM10	ADAM metallopeptidase domain 10	Approved		kuz, MADM, HsT18717, CD156c	15q21.3	AF009615	102	NM_001110	FALSE	chr15
ADAM11	-0.171647454477135	1.9087649181874	0.595356624281516	0.714136875948061	0	chr17	HGNC:189	ADAM11	ADAM metallopeptidase domain 11	Approved	MDC		17q21.31	D17390	4185	NM_002390	FALSE	chr17
ADAM12	-0.163569268459379	2.90838438560954	0.401623600604158	0.530139532151405	0	chr10	HGNC:190	ADAM12	ADAM metallopeptidase domain 12	Approved		MCMPMltna, MLTN	10q26.2	AF023476	8038		FALSE	chr10
ADAM15	-0.0709872346410566	5.50921522196881	0.362270896491712	0.490418444517057	0	chr1	HGNC:193	ADAM15	ADAM metallopeptidase domain 15	Approved		MDC15	1q21.3	U46005	8751	NM_003815	FALSE	chr1
ADAM17	-0.137367358631419	6.08696235831949	0.048844876468899	0.0955038979295347	0	chr2	HGNC:195	ADAM17	ADAM metallopeptidase domain 17	Approved	TACE	cSVP, CD156B	2p25.1	U69611	6868		FALSE	chr2
ADAM19	1.90256100972659	3.25517188600528	2.06098385160589e-28	5.14560312696438e-27	1	chr5	HGNC:197	ADAM19	ADAM metallopeptidase domain 19	Approved		MLTNB	5q33.3	AF311317	8728	NM_033274	FALSE	chr5
ADAM1A	0.550649119697333	1.25083363060503	0.138190351159754	0.226873311040554	0	chr12	HGNC:187	ADAM1A	ADAM metallopeptidase domain 1A (pseudogene)	Approved	ADAM1	FTNAP, PH-30a, Ftna, ADAM1P	12q24.12-q24.13	Y09232	8759	NG_001216	FALSE	chr12
ADAM22	0.226399198234509	4.32137815125638	0.0661433853587952	0.123859872362764	0	chr7	HGNC:201	ADAM22	ADAM metallopeptidase domain 22	Approved		MDC2	7q21.12	AB009671	53616	NM_021723	FALSE	chr7
ADAM23	-1.29876271483498	4.66171704226809	1.08312615520974e-32	3.22862698321632e-31	-1	chr2	HGNC:206	ADAM28	ADAM metallopeptidase domain 28	Approved		eMDCII, MDC-Lm, MDC-Ls, ADAM23	8p21.2	AJ242015	10863	NM_021778	TRUE	chr8
ADAM23	-1.29876271483498	4.66171704226809	1.08312615520974e-32	3.22862698321632e-31	-1	chr2	HGNC:202	ADAM23	ADAM metallopeptidase domain 23	Approved		MDC3	2q33.3	AB009672	8745	NM_003812	TRUE	chr2
ADAM32	-0.0396179991307273	0.713245768495029	0.999999999999999	1	0	chr8	HGNC:15479	ADAM32	ADAM metallopeptidase domain 32	Approved			8p11.22	BC026085	203102	NM_145004	FALSE	chr8
ADAM8	-0.585170103917762	1.41291916553262	0.0961560185717279	0.168580250781655	0	chr10	HGNC:215	ADAM8	ADAM metallopeptidase domain 8	Approved		CD156, MS2, CD156a	10q26.3	D26579	101	NM_001109	FALSE	chr10
ADAM9	0.136978840702683	9.32803520815345	0.000283527954399408	0.00100367637131733	1	chr8	HGNC:216	ADAM9	ADAM metallopeptidase domain 9	Approved	CORD9	MDC9, KIAA0021, MCMP, Mltng	8p11.22	U41766	8754		FALSE	chr8
ADAMTS1	-0.269937589086045	3.20516986992552	0.126312732747307	0.21109481849491	0	chr21	HGNC:217	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	Approved		C3-C5, METH1, KIAA1346	21q21.3	AF060152	9510		FALSE	chr21
ADAMTS10	0.319410548838396	3.23312512944549	0.0433446813173068	0.0865130544815706	0	chr19	HGNC:13201	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	Approved		ADAM-TS10	19p13.2	AF163762	81794	NM_030957	FALSE	chr19
ADAMTS15	-0.146723602542472	3.47407790747498	0.301440059603566	0.424806393507378	0	chr11	HGNC:16305	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	Approved			11q24.3	AJ315733	170689	NM_139055	FALSE	chr11
ADAMTS16	-0.589449689161673	2.34920667193814	0.00967795923214106	0.0239285666441193	-1	chr5	HGNC:17108	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16	Approved		ADAMTS16s	5p15.32	AJ315734	170690	NM_139056	FALSE	chr5
ADAMTS6	2.54938551821884	1.04512009546732	1.06868725072977e-09	8.04859028619265e-09	1	chr5	HGNC:222	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	Approved		ADAM-TS6	5q12.3	AF140674	11174	NM_197941	FALSE	chr5
ADAMTS7	-0.0401041110345081	1.44123790333123	0.999999999999999	1	0	chr15	HGNC:223	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	Approved		ADAM-TS7, DKFZp434H204	15q25.1	AF140675	11173	NM_014272	FALSE	chr15
ADAMTS9	-0.579658368881485	2.60887112726803	0.00615739191291799	0.0160909475675968	-1	chr3	HGNC:13202	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	Approved		KIAA1312	3p14.1	AF261918	56999		FALSE	chr3
ADAMTSL4	0.520684069227545	1.77466233369855	0.0696272588719893	0.129320799052095	0	chr1	HGNC:19706	ADAMTSL4	ADAMTS like 4	Approved	TSRC1	DKFZP434K1772	1q21.2	BC027478	54507	NM_019032	FALSE	chr1
ADAMTSL4-AS1	-0.216883731423929	0.282810859596469	0.703661266907796	0.803842267479375	0	chr1	HGNC:32041	ADAMTSL4-AS1	ADAMTSL4 antisense RNA 1	Approved	C1orf138	FLJ45786	1q21.2	AK127688	NA		FALSE	chr1
ADAMTSL5	0.56482776087889	1.72863607442051	0.0585124057352392	0.111668103570708	0	chr19	HGNC:27912	ADAMTSL5	ADAMTS like 5	Approved	THSD6		19p13.3	BC040620	339366	NM_213604	FALSE	chr19
ADAP1	-0.375269464504556	2.40774181624268	0.0699729237864219	0.129845789908972	0	chr7	HGNC:16486	ADAP1	ArfGAP with dual PH domains 1	Approved	CENTA1	GCS1L	7p22.3	AJ006422	11033	NM_006869	FALSE	chr7
ADAP2	-0.241191740466028	0.459583902910302	0.731482561197081	0.826009427841419	0	chr17	HGNC:16487	ADAP2	ArfGAP with dual PH domains 2	Approved	CENTA2		17q11.2	AJ238994	55803	NM_018404	FALSE	chr17
ADAR	0.0136260060848835	8.83507862632974	0.707609566415314	0.807412829650887	0	chr1	HGNC:225	ADAR	adenosine deaminase, RNA specific	Approved	IFI4, G1P1	ADAR1	1q21.3	BC038227	103	NM_001111	FALSE	chr1
ADARB1	-0.189162532871816	3.7110417776287	0.247979467471536	0.36347909535867	0	chr21	HGNC:226	ADARB1	adenosine deaminase, RNA specific B1	Approved		ADAR2, DRADA2, ADAR2g, DRABA2, RED1, hRED1, ADAR2a-L1, ADAR2a-L2, ADAR2a-L3, ADAR2a, ADAR2b, ADAR2c, ADAR2d	21q22.3	U76420	104	NM_015833	FALSE	chr21
ADAT1	-0.197080403783277	5.38819346163347	0.017006674603831	0.0389255749184923	-1	chr16	HGNC:228	ADAT1	adenosine deaminase, tRNA specific 1	Approved			16q23.1	AF125188	23536	NM_012091	FALSE	chr16
ADAT2	0.33066874582328	3.92747313231817	0.0164863497515213	0.0378568844726257	1	chr6	HGNC:21172	ADAT2	adenosine deaminase, tRNA specific 2	Approved	DEADC1	dJ20N2.1, TAD2	6q24.2	BC037955	134637	NM_001286259	FALSE	chr6
ADAT3	-0.91987546218183	2.27244236951141	0.000222027011254157	0.000804721764085378	-1	chr19	HGNC:25151	ADAT3	adenosine deaminase, tRNA specific 3	Approved		TAD3	19p13.3	BC011824	113179	NM_138422	FALSE	chr19
ADCK1	-0.176212214469027	3.49103326758831	0.267976443943135	0.387449710502351	0	chr14	HGNC:19038	ADCK1	aarF domain containing kinase 1	Approved		FLJ39600	14q24.3	AK096919	57143	NM_020421	FALSE	chr14
ADCK2	0.394843979083253	3.61575958491723	0.00753323292028421	0.0192025945248723	1	chr7	HGNC:19039	ADCK2	aarF domain containing kinase 2	Approved		MGC20727	7q34	AF131745	90956	NM_052853	FALSE	chr7
ADCK3	0.014861946500513	4.74606001631614	0.950790380992327	0.985392662932584	0	chr1	HGNC:16812	COQ8A	coenzyme Q8A	Approved	CABC1, ADCK3	COQ8, SCAR9	1q42.13	AJ278126	56997	NM_020247	FALSE	chr1
ADCK4	-0.0766285216537781	4.70689247106165	0.45740046616466	0.586482251163499	0	chr19	HGNC:19041	COQ8B	coenzyme Q8B	Approved	ADCK4	FLJ12229, COQ8	19q13.2	AK022291	79934	NM_024876	FALSE	chr19
ADCK5	-0.327904525779505	2.25167098719305	0.188007337192868	0.290880136782271	0	chr8	HGNC:21738	ADCK5	aarF domain containing kinase 5	Approved		FLJ35454	8q24.3	BC032402	203054	NM_174922	FALSE	chr8
ADCY1	-0.504506542805924	1.31344629206842	0.199444218803894	0.305170225893509	0	chr7	HGNC:232	ADCY1	adenylate cyclase 1	Approved	DFNB44	AC1	7p12.3	L05500	107	NM_021116	FALSE	chr7
ADCY3	-0.114979602000317	5.50935610221579	0.159914441297495	0.255919272713679	0	chr2	HGNC:234	ADCY3	adenylate cyclase 3	Approved		AC3	2p23.3	AF033861	109		TRUE	chr2
ADCY3	-0.114979602000317	5.50935610221579	0.159914441297495	0.255919272713679	0	chr2	HGNC:239	ADCY8	adenylate cyclase 8	Approved	ADCY3	HBAC1, AC8	8q24.22	Z35309	114		TRUE	chr8
ADCY6	-0.191706200181717	5.08121986638058	0.0358973753976423	0.0737011128617831	0	chr12	HGNC:237	ADCY6	adenylate cyclase 6	Approved		AC6	12q13.12		112	NM_020983	FALSE	chr12
ADCY7	0.612397040965016	5.91722548479151	6.20364184986713e-18	9.22448283456933e-17	1	chr16	HGNC:238	ADCY7	adenylate cyclase 7	Approved		KIAA0037, AC7	16q12.1	D25538	113		FALSE	chr16
ADCY9	-0.0588812232772729	5.04526458167222	0.568333052711887	0.689632212906435	0	chr16	HGNC:240	ADCY9	adenylate cyclase 9	Approved		AC9	16p13.3	AF036927	115		FALSE	chr16
ADD1	0.232185359084712	6.86397434698604	4.37556411438735e-06	2.10654516873033e-05	1	chr4	HGNC:243	ADD1	adducin 1	Approved			4p16.3	L07261	118	NM_014189	FALSE	chr4
ADD2	0.436760728130626	6.41030867467137	1.00318509381061e-12	1.00145817111391e-11	1	chr2	HGNC:244	ADD2	adducin 2	Approved		ADDB	2p13.3	X58199	119	NM_001617	FALSE	chr2
ADD3	-0.227760146221623	6.10845717512435	0.000728086573799392	0.00237545680796151	-1	chr10	HGNC:245	ADD3	adducin 3	Approved	ADDL		10q25.1-q25.2	U37122	120	NM_019903	FALSE	chr10
ADGRA2	1.45468569065236	3.86894022608607	1.48741249487316e-24	3.1469997694182e-23	1	chr8	HGNC:17849	ADGRA2	adhesion G protein-coupled receptor A2	Approved	GPR124	TEM5, DKFZp434C211, DKFZp434J0911, KIAA1531, FLJ14390	8p11.23	AB040964	25960		FALSE	chr8
ADGRA3	-0.086828476021866	6.25167399154024	0.150747425284301	0.243509198756281	0	chr4	HGNC:13839	ADGRA3	adhesion G protein-coupled receptor A3	Approved	GPR125	FLJ38547, PGR21	4p15.2	AK095866	166647		FALSE	chr4
ADGRB1	-0.583117903590254	3.45870690503834	0.000310430083976481	0.00108923735186247	-1	chr8	HGNC:943	ADGRB1	adhesion G protein-coupled receptor B1	Approved	BAI1		8q24.3	AB005297	575	NM_001702	FALSE	chr8
ADGRB2	0.148080436431784	4.67122366911862	0.169355301731281	0.268235250091581	0	chr1	HGNC:944	ADGRB2	adhesion G protein-coupled receptor B2	Approved	BAI2		1p35.2	AB005298	576	NM_001703	FALSE	chr1
ADGRE5	-0.0969951426081436	5.79905968938112	0.199096696100007	0.30474812823562	0	chr19	HGNC:1711	ADGRE5	adhesion G protein-coupled receptor E5	Approved	CD97	TM7LN1	19p13.12		976	NM_078481	FALSE	chr19
ADGRF4	1.1845119449178	1.72930640743965	7.76688032084164e-05	0.00030479328216316	1	chr6	HGNC:19011	ADGRF4	adhesion G protein-coupled receptor F4	Approved	GPR115	FLJ38076, PGR18	6p12.3	AK095395	221393	NM_153838	FALSE	chr6
ADGRG1	1.25327090570503	5.5077818460807	7.45947029186856e-54	4.0844601709725e-52	1	chr16	HGNC:4512	ADGRG1	adhesion G protein-coupled receptor G1	Approved	GPR56	TM7LN4, TM7XN1	16q21	AJ011001	9289		FALSE	chr16
ADGRG2	0.399804817366128	4.85478919375105	9.01126384542555e-05	0.000349546075220247	1	chrX	HGNC:4516	ADGRG2	adhesion G protein-coupled receptor G2	Approved	GPR64	HE6, TM7LN2, EDDM6	Xp22.13	X81892	10149		FALSE	chrX
ADGRG6	-0.114969585430928	9.03181827859073	0.00249073407236899	0.00717957191488558	-1	chr6	HGNC:13841	ADGRG6	adhesion G protein-coupled receptor G6	Approved	GPR126	FLJ14937	6q24.2	AK027843	57211		FALSE	chr6
ADGRL1	0.821815163072406	5.2915219277331	6.55747113320568e-21	1.16033587680219e-19	1	chr19	HGNC:20973	ADGRL1	adhesion G protein-coupled receptor L1	Approved	LPHN1	KIAA0821, CIRL1, LEC2	19p13.12	AB020628	22859	NM_014921	FALSE	chr19
ADGRL2	-0.0279025808044555	6.33198409745469	0.668265334422977	0.774081091026724	0	chr1	HGNC:18582	ADGRL2	adhesion G protein-coupled receptor L2	Approved	LPHH1, LPHN2	KIAA0786, LEC1	1p31.1	AJ131581	23266	NM_012302	FALSE	chr1
ADH5	0.0536401645100477	7.07565570819594	0.29493454192451	0.417344153268956	0	chr4	HGNC:253	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	Approved	FDH	ADH-3, ADHX, GSNOR	4q23	M29872	128	NM_000671	FALSE	chr4
ADHFE1	-0.615248736193661	1.47829687908412	0.0317793595924774	0.0664766469389781	0	chr8	HGNC:16354	ADHFE1	alcohol dehydrogenase, iron containing 1	Approved		ADHFe1, FLJ32430	8q13.1	AK056992	137872	NM_144650	FALSE	chr8
ADI1	0.430798810811909	5.6835894305079	4.28603474619235e-10	3.34851385743552e-09	1	chr2	HGNC:30576	ADI1	acireductone dioxygenase 1	Approved		SIPL, MTCBP-1, ARD, APL1, FLJ10913, HMFT1638, mtnD	2p25.3		55256	NM_018269	FALSE	chr2
ADIPOR1	-0.134693366451928	7.1065771270952	0.0107498755987183	0.0261680810701103	-1	chr1	HGNC:24040	ADIPOR1	adiponectin receptor 1	Approved		PAQR1, ACDCR1	1q32.1		51094	NM_015999	FALSE	chr1
